,album_type,id,image,name,release_date,total_tracks,uri,url
1257,album,074KCx8WkMnCKCpfaRiRlt,https://i.scdn.co/image/ab67616d0000b273f2d0fdbcd2178637f395d232,The Lateness Of The Hour,2011,11,spotify:album:074KCx8WkMnCKCpfaRiRlt,https://open.spotify.com/album/074KCx8WkMnCKCpfaRiRlt
1259,album,1e5Uy0zFKpSCtuak8LQb8p,https://i.scdn.co/image/d9d7e782d92b4f176fd654f4540aaef7f8732662,R.E.D. (Deluxe Edition),2012-01-01,17,spotify:album:1e5Uy0zFKpSCtuak8LQb8p,https://open.spotify.com/album/1e5Uy0zFKpSCtuak8LQb8p
1262,album,0gT5HL6RnvHBxJ2gY7lidR,https://i.scdn.co/image/ab67616d0000b273861f0d79ff28c0206bb34474,Warrior (Deluxe Version),2012-11-30,16,spotify:album:0gT5HL6RnvHBxJ2gY7lidR,https://open.spotify.com/album/0gT5HL6RnvHBxJ2gY7lidR
1264,album,773GsAWk3z8mGgMDeR7n1A,https://i.scdn.co/image/891d6f0bf8f8f71bb7fa5dec7dc39996dec734c9,The World From The Side Of The Moon (Deluxe),2013-01-01,18,spotify:album:773GsAWk3z8mGgMDeR7n1A,https://open.spotify.com/album/773GsAWk3z8mGgMDeR7n1A
1266,album,4YPSP5Mi5C0vdbgLTaYucB,https://i.scdn.co/image/ab67616d0000b273dd2f87dcad9798a4c177f105,Looking 4 Myself (Deluxe Version),2012-06-08,18,spotify:album:4YPSP5Mi5C0vdbgLTaYucB,https://open.spotify.com/album/4YPSP5Mi5C0vdbgLTaYucB
1267,album,6sAeDMYVsr4YUFA8aWk4yj,https://i.scdn.co/image/ab67616d0000b27345dab83fce8c992ab0fd3bc8,Fortune (Deluxe Version),2012-06-29,19,spotify:album:6sAeDMYVsr4YUFA8aWk4yj,https://open.spotify.com/album/6sAeDMYVsr4YUFA8aWk4yj
1269,single,3WeU5jvi9QBSbwV0hYG66P,https://i.scdn.co/image/ab67616d0000b2731a538dbbc117f0723b8e94da,I Won't Give Up,2012-01-03,1,spotify:album:3WeU5jvi9QBSbwV0hYG66P,https://open.spotify.com/album/3WeU5jvi9QBSbwV0hYG66P
1270,single,6TwN6Lq9glwnG8kNp6chHY,https://i.scdn.co/image/ab67616d0000b2732737be35cc5245eef495be90,Skyfall (Full Length),2012-10-04,1,spotify:album:6TwN6Lq9glwnG8kNp6chHY,https://open.spotify.com/album/6TwN6Lq9glwnG8kNp6chHY
1271,album,7rlmzEQPP4b6T6OhlnTdRn,https://i.scdn.co/image/ab67616d0000b273d359cdfeb62e597abff9c907,Babel,2012-09-21,12,spotify:album:7rlmzEQPP4b6T6OhlnTdRn,https://open.spotify.com/album/7rlmzEQPP4b6T6OhlnTdRn
1272,album,0pqKb2y8h2BWS46HMfmEgD,https://i.scdn.co/image/ab67616d0000b2736096de812d8aa1bd22ab0cf2,The Truth About Love,2012-09-14,13,spotify:album:0pqKb2y8h2BWS46HMfmEgD,https://open.spotify.com/album/0pqKb2y8h2BWS46HMfmEgD
1274,album,6uD3oJCWT1gtlSCg5lDiNF,https://i.scdn.co/image/34fe80e73aef13a09adeb1c1a79157863d6bec3d,My Head Is An Animal,2012-01-01,12,spotify:album:6uD3oJCWT1gtlSCg5lDiNF,https://open.spotify.com/album/6uD3oJCWT1gtlSCg5lDiNF
1277,album,3bPrapL1DmFkznWnTb7xNz,https://i.scdn.co/image/ab67616d0000b2731426268aa42552bbd9a1b043,Our Version Of Events,2012-01-01,14,spotify:album:3bPrapL1DmFkznWnTb7xNz,https://open.spotify.com/album/3bPrapL1DmFkznWnTb7xNz
1279,compilation,7LN1DM2rLG5GFezakJF4vk,https://i.scdn.co/image/ab67616d0000b273386cfde5b7b1573e0d001f63,Dance Again...The Hits,2012-07-20,16,spotify:album:7LN1DM2rLG5GFezakJF4vk,https://open.spotify.com/album/7LN1DM2rLG5GFezakJF4vk
1281,album,029WUoBjWc7Js1QiPH3mw0,https://i.scdn.co/image/ab67616d0000b273192221f838b7b6b9cb4629bf,James Arthur (Deluxe),2013-11-01,18,spotify:album:029WUoBjWc7Js1QiPH3mw0,https://open.spotify.com/album/029WUoBjWc7Js1QiPH3mw0
1282,single,0j4erfimpOuzGMBvcaFS1z,https://i.scdn.co/image/ab67616d0000b2731739748696127c0e1837e504,Anything Could Happen,2012-01-01,1,spotify:album:0j4erfimpOuzGMBvcaFS1z,https://open.spotify.com/album/0j4erfimpOuzGMBvcaFS1z
1283,album,1eHyfkrIOVLGVnt5E4MD2j,https://i.scdn.co/image/ec00c4255027752209bcf57e1762ef001df1d692,Blurred Lines (Deluxe),2013-01-01,14,spotify:album:1eHyfkrIOVLGVnt5E4MD2j,https://open.spotify.com/album/1eHyfkrIOVLGVnt5E4MD2j
1284,album,4m2880jivSbbyEGAKfITCa,https://i.scdn.co/image/ab67616d0000b2731d97ca7376f835055f828139,Random Access Memories,2013-05-17,13,spotify:album:4m2880jivSbbyEGAKfITCa,https://open.spotify.com/album/4m2880jivSbbyEGAKfITCa
1285,single,5H0yFEG5FT0tccZRSdNvVU,https://i.scdn.co/image/ab67616d0000b273bce7a01cbaffe3e94e5323f5,Harlem Shake,2013-02-12,1,spotify:album:5H0yFEG5FT0tccZRSdNvVU,https://open.spotify.com/album/5H0yFEG5FT0tccZRSdNvVU
1286,album,41br7lBSZOr9RjJAjk0om6,https://i.scdn.co/image/ab67616d0000b2733bdcce59b390456941d964d1,The 20/20 Experience,2013-03-15,10,spotify:album:41br7lBSZOr9RjJAjk0om6,https://open.spotify.com/album/41br7lBSZOr9RjJAjk0om6
1287,album,64fQ94AVziavTPdnkCS6Nj,https://i.scdn.co/image/c11e271559ffbadde994990805676b0ebce96d74,Bad Blood,2013-01-01,15,spotify:album:64fQ94AVziavTPdnkCS6Nj,https://open.spotify.com/album/64fQ94AVziavTPdnkCS6Nj
1290,album,6dMfMvS3hyk3ZCl4yljEDD,https://i.scdn.co/image/ab67616d0000b2735a41b6c530b167ffba6a92f5,Megalithic Symphony Deluxe,2013-11-19,32,spotify:album:6dMfMvS3hyk3ZCl4yljEDD,https://open.spotify.com/album/6dMfMvS3hyk3ZCl4yljEDD
1291,album,3WrufJir7I61NkvkDwxero,https://i.scdn.co/image/deed481c6f370b2c544752fb7315bf6dcc08d96a,In A Tidal Wave Of Mystery (Deluxe Edition),2013,16,spotify:album:3WrufJir7I61NkvkDwxero,https://open.spotify.com/album/3WrufJir7I61NkvkDwxero
1293,compilation,3C81mDhWllB5q56pfvik3U,https://i.scdn.co/image/419936b3db6112c31dd47e45db9bb7edee028c1b,Ultimate Pitch Perfect (Original Motion Picture Soundtrack),2015-02-10,24,spotify:album:3C81mDhWllB5q56pfvik3U,https://open.spotify.com/album/3C81mDhWllB5q56pfvik3U
1294,single,5hf74KpfuwSJXVs85k3dVI,https://i.scdn.co/image/ab67616d0000b273d6963d8a76c80d9f47bbdc59,I Love It,2012-06-19,1,spotify:album:5hf74KpfuwSJXVs85k3dVI,https://open.spotify.com/album/5hf74KpfuwSJXVs85k3dVI
1295,single,5EQQiOF2nQibGXo7a9vZ7m,https://i.scdn.co/image/ab67616d0000b273c237ac1410ffd6cfef5ac8e6,Play Hard EP,2012-06-18,6,spotify:album:5EQQiOF2nQibGXo7a9vZ7m,https://open.spotify.com/album/5EQQiOF2nQibGXo7a9vZ7m
1296,album,2bbhW5ifCwOYM8DMkqoYBF,https://i.scdn.co/image/0d27c5537e9d4856b2aef8bc7dfbeb3be9dd9520,Native,2014-01-01,15,spotify:album:2bbhW5ifCwOYM8DMkqoYBF,https://open.spotify.com/album/2bbhW5ifCwOYM8DMkqoYBF
1297,album,5peRwC6pQh8eaoIPtvmmOB,https://i.scdn.co/image/ab67616d0000b2737e531970051e341bfbbdc115,Animal,2010,15,spotify:album:5peRwC6pQh8eaoIPtvmmOB,https://open.spotify.com/album/5peRwC6pQh8eaoIPtvmmOB
1298,album,06SY6Ke6mXzZHhURLVU57R,https://i.scdn.co/image/bc200d3297fd526d0567aa9b606281837cec81ac,Teenage Dream,2010-08-24,17,spotify:album:06SY6Ke6mXzZHhURLVU57R,https://open.spotify.com/album/06SY6Ke6mXzZHhURLVU57R
1299,album,0lpi9UvopEQr9sVpFVv52w,https://i.scdn.co/image/ab67616d0000b273b6f5afe63c28be5287e5f232,Rated R,2009-11-20,13,spotify:album:0lpi9UvopEQr9sVpFVv52w,https://open.spotify.com/album/0lpi9UvopEQr9sVpFVv52w
1300,album,4OHNH3sDzIxnmUADXzv2kT,https://i.scdn.co/image/1ceb8b5a3db90cca4eec22ffe44a4a555698c165,Hot Fuss,2004-06-15,14,spotify:album:4OHNH3sDzIxnmUADXzv2kT,https://open.spotify.com/album/4OHNH3sDzIxnmUADXzv2kT
1301,album,6WGJ3lgccWlOoOQLFyjvBe,https://i.scdn.co/image/ab67616d0000b273ad514c6d527d38c25faa6bd2,Doll Domination (Revised International Version),2008,19,spotify:album:6WGJ3lgccWlOoOQLFyjvBe,https://open.spotify.com/album/6WGJ3lgccWlOoOQLFyjvBe
1302,compilation,0KJe8iJqOpahl1CprfAThy,https://i.scdn.co/image/c3d31a4a45ec2b38a4141dd6178fc0abc40008f8,Singles,2015-11-20,13,spotify:album:0KJe8iJqOpahl1CprfAThy,https://open.spotify.com/album/0KJe8iJqOpahl1CprfAThy
1303,album,2Yx0X8CYJD0G2pvJYZcTxt,https://i.scdn.co/image/b413df73542b023c6598f716f2093f0e305daa80,Elephunk,2003-01-01,16,spotify:album:2Yx0X8CYJD0G2pvJYZcTxt,https://open.spotify.com/album/2Yx0X8CYJD0G2pvJYZcTxt
1304,compilation,51tBtNy9gQbXwIjDL5KlHP,https://i.scdn.co/image/ab67616d0000b273557763a38c421d27846083e7,Top Of The Pops 1995 - 2000,2016-07-29,59,spotify:album:51tBtNy9gQbXwIjDL5KlHP,https://open.spotify.com/album/51tBtNy9gQbXwIjDL5KlHP
1305,album,0Ds6i3h0F9RcYIKAD5Olum,https://i.scdn.co/image/a0b407073181a25e8d121aceb4354d233a36018e,Late Registration,2005-01-01,22,spotify:album:0Ds6i3h0F9RcYIKAD5Olum,https://open.spotify.com/album/0Ds6i3h0F9RcYIKAD5Olum
1306,album,3cVNp1AXxdzoKIs9r6keWU,https://i.scdn.co/image/ab67616d0000b2737f1d6472eac2fc9dc9617db9,Between Two Lungs,2010-01-01,25,spotify:album:3cVNp1AXxdzoKIs9r6keWU,https://open.spotify.com/album/3cVNp1AXxdzoKIs9r6keWU
1307,album,1qwlxZTNLe1jq3b0iidlue,https://i.scdn.co/image/9e6e67d76915a2cf273a80d03cd3aa08c46c8cf4,The Fame,2008-01-01,15,spotify:album:1qwlxZTNLe1jq3b0iidlue,https://open.spotify.com/album/1qwlxZTNLe1jq3b0iidlue
1308,album,03JPFQvZRnHHysSZrSFmKY,https://i.scdn.co/image/f98658bbfa89d2b1224407a55b277507a8c20c65,Inside In / Inside Out,2006-01-01,14,spotify:album:03JPFQvZRnHHysSZrSFmKY,https://open.spotify.com/album/03JPFQvZRnHHysSZrSFmKY
1310,single,7JvAIXx1Q3HrZMrIyGPyN0,https://i.scdn.co/image/088d22c587f02ed840307506b52cbdb75a07e5b7,Party In The U.S.A.,2009-01-01,1,spotify:album:7JvAIXx1Q3HrZMrIyGPyN0,https://open.spotify.com/album/7JvAIXx1Q3HrZMrIyGPyN0
1311,compilation,0JFoLERkkPF0TMg5XnMjDs,https://i.scdn.co/image/ab67616d0000b273a9a4fd54859fcd92e6e5c5e0,The Boombastic Collection - Best Of Shaggy (International Version),2008-01-01,19,spotify:album:0JFoLERkkPF0TMg5XnMjDs,https://open.spotify.com/album/0JFoLERkkPF0TMg5XnMjDs
1312,album,5GJayigLJNxEvuDoCq0wVz,https://i.scdn.co/image/ab67616d0000b2735375a9eeeea88d6ab9321dbf,The Beginning & The Best Of The E.N.D. (International Mega-Deluxe Version),2010-01-01,23,spotify:album:5GJayigLJNxEvuDoCq0wVz,https://open.spotify.com/album/5GJayigLJNxEvuDoCq0wVz
1313,album,5UdU4dmcRw1TG3oVZf9ZvT,https://i.scdn.co/image/ab67616d0000b273c9b73b590e7731c0a90e7c82,Every Second Counts,2006,14,spotify:album:5UdU4dmcRw1TG3oVZf9ZvT,https://open.spotify.com/album/5UdU4dmcRw1TG3oVZf9ZvT
1314,album,6GJCGWfI95aeRsdtVB52vc,https://i.scdn.co/image/ab67616d0000b2734b6583b0a1505e40779faec6,Back To Black,2006-01-01,11,spotify:album:6GJCGWfI95aeRsdtVB52vc,https://open.spotify.com/album/6GJCGWfI95aeRsdtVB52vc
1315,album,03Og8YvbFYbe3hmr9MfZHT,https://i.scdn.co/image/ab67616d0000b273a2acd73823d95cb66d0d98fd,Infinity On High (Deluxe Edition),2007-01-01,19,spotify:album:03Og8YvbFYbe3hmr9MfZHT,https://open.spotify.com/album/03Og8YvbFYbe3hmr9MfZHT
1317,album,7D6BFTArx2ajtkKRVXIKO2,https://i.scdn.co/image/ab67616d0000b27346798f3f78e934daaeb6706f,Be Not Nobody,2002-04-30,11,spotify:album:7D6BFTArx2ajtkKRVXIKO2,https://open.spotify.com/album/7D6BFTArx2ajtkKRVXIKO2
1318,album,1lGwdsq4OtYZfIIoi4p79E,https://i.scdn.co/image/ab67616d0000b273eb0b41d40b300163767da4b3,Life In Cartoon Motion,2007-01-01,14,spotify:album:1lGwdsq4OtYZfIIoi4p79E,https://open.spotify.com/album/1lGwdsq4OtYZfIIoi4p79E
1319,album,4C2pT6x3mXXgeV3FdyL3DW,https://i.scdn.co/image/bcba30969fb3665d7ba43b1dbc8eb9214fd89253,Right Now,2001-01-01,14,spotify:album:4C2pT6x3mXXgeV3FdyL3DW,https://open.spotify.com/album/4C2pT6x3mXXgeV3FdyL3DW
1320,album,72c3ugX0yPaFCtEuHPDXaY,https://i.scdn.co/image/ab67616d0000b273bb1b5ad136dc5176a70e8e74,Dreaming Out Loud (International Version),2007-01-01,14,spotify:album:72c3ugX0yPaFCtEuHPDXaY,https://open.spotify.com/album/72c3ugX0yPaFCtEuHPDXaY
1321,album,1YhbfKnjrFgnYyWz6cn9mN,https://i.scdn.co/image/f68f89ef23ba1250f8bf4a77e8b75c78c1a507f7,Good Girl Gone Bad,2007-03-31,16,spotify:album:1YhbfKnjrFgnYyWz6cn9mN,https://open.spotify.com/album/1YhbfKnjrFgnYyWz6cn9mN
1323,album,3D8oReEDS5wROmx2DbxX0z,https://i.scdn.co/image/ab67616d0000b273ad56ffba49e87356b3234aa2,Tongue N' Cheek (Dirtee Deluxe Edition),2009,21,spotify:album:3D8oReEDS5wROmx2DbxX0z,https://open.spotify.com/album/3D8oReEDS5wROmx2DbxX0z
1324,album,04g654gY6TmfogGWQLxR4a,https://i.scdn.co/image/c35407a0321ae566853501d0cadc99a6808a1f34,Love Angel Music Baby,2004-01-01,14,spotify:album:04g654gY6TmfogGWQLxR4a,https://open.spotify.com/album/04g654gY6TmfogGWQLxR4a
1325,album,0PnmsYK2gPdPBzctYdi6U0,https://i.scdn.co/image/c3e91e3692f216f73d9c4919bee15e52b8bb38fd,Busted,2002-01-01,11,spotify:album:0PnmsYK2gPdPBzctYdi6U0,https://open.spotify.com/album/0PnmsYK2gPdPBzctYdi6U0
1326,album,2Vn3mB6jiBQ2gQ25vvJlEv,https://i.scdn.co/image/ab67616d0000b273c89e1e4a35aadce919f33dac,200 KM/H In The Wrong Lane (10th Anniversary Edition),2002,15,spotify:album:2Vn3mB6jiBQ2gQ25vvJlEv,https://open.spotify.com/album/2Vn3mB6jiBQ2gQ25vvJlEv
1327,album,5GyN9g6o3wSg7kbyS7zW5s,https://i.scdn.co/image/ab67616d0000b273e4387a52b7af6b3cc3ab5fcf,Camp,2011-01-01,13,spotify:album:5GyN9g6o3wSg7kbyS7zW5s,https://open.spotify.com/album/5GyN9g6o3wSg7kbyS7zW5s
1328,album,4Rt6psVqmhnvrZLEoHocb6,https://i.scdn.co/image/ab67616d0000b2734aea834a7b3878bd43a8a4b4,The Fame Monster (Explicit Version),2009-01-01,8,spotify:album:4Rt6psVqmhnvrZLEoHocb6,https://open.spotify.com/album/4Rt6psVqmhnvrZLEoHocb6
1329,album,6QanSklvTjKC0M7CTQb3t6,https://i.scdn.co/image/ab67616d0000b2737f3e01076cca00e318afec5c,S Club,1999-01-01,11,spotify:album:6QanSklvTjKC0M7CTQb3t6,https://open.spotify.com/album/6QanSklvTjKC0M7CTQb3t6
1330,album,7zesXMFikT4DdgkklIk3Jz,https://i.scdn.co/image/ab67616d0000b273eb1764aaccbf0b63615c01e6,Tasty,2003-01-01,14,spotify:album:7zesXMFikT4DdgkklIk3Jz,https://open.spotify.com/album/7zesXMFikT4DdgkklIk3Jz
1331,album,6QPkyl04rXwTGlGlcYaRoW,https://i.scdn.co/image/ab67616d0000b273346a5742374ab4cf9ed32dee,Justified,2002-11-04,13,spotify:album:6QPkyl04rXwTGlGlcYaRoW,https://open.spotify.com/album/6QPkyl04rXwTGlGlcYaRoW
1332,album,03pT16iWbhVKpDodI37D8b,https://i.scdn.co/image/ab67616d0000b2730516080f83d31290bcd9773e,M!ssundaztood,2001-11-16,14,spotify:album:03pT16iWbhVKpDodI37D8b,https://open.spotify.com/album/03pT16iWbhVKpDodI37D8b
1333,album,00XMrHZoOsYLmiyx890axX,https://i.scdn.co/image/ab67616d0000b273b21b359f2d9cb74092780da6,Speakerboxxx/The Love Below,2003-09-23,39,spotify:album:00XMrHZoOsYLmiyx890axX,https://open.spotify.com/album/00XMrHZoOsYLmiyx890axX
1334,album,5gDAEao3VxFdbm8vS0koQq,https://i.scdn.co/image/ab67616d0000b27303dadde4d9d305c1c3e0d91c,Breakaway,2004-01-17,12,spotify:album:5gDAEao3VxFdbm8vS0koQq,https://open.spotify.com/album/5gDAEao3VxFdbm8vS0koQq
1335,album,5hs0wQFqXp1fNdkchK5wyE,https://i.scdn.co/image/ab67616d0000b273dbc076562514f704dacdb5f4,Animal,2010,16,spotify:album:5hs0wQFqXp1fNdkchK5wyE,https://open.spotify.com/album/5hs0wQFqXp1fNdkchK5wyE
1336,compilation,5ruZPk2RxBoRzzwYswpXXs,https://i.scdn.co/image/ab67616d0000b2733ef7d540c94263b3780b2669,The Essential R. Kelly,2014-05-19,35,spotify:album:5ruZPk2RxBoRzzwYswpXXs,https://open.spotify.com/album/5ruZPk2RxBoRzzwYswpXXs
1337,album,6AXqxvuCq4UMmOB1r24mui,https://i.scdn.co/image/ab67616d0000b273ec564220f6ab2424d153af2b,Bright Lights,2010-01-01,17,spotify:album:6AXqxvuCq4UMmOB1r24mui,https://open.spotify.com/album/6AXqxvuCq4UMmOB1r24mui
1338,single,0X96HlegVXzQfJVIBWCRp6,https://i.scdn.co/image/ab67616d0000b2730b30436953c521c87eb82c75,Starboy,2016-09-22,1,spotify:album:0X96HlegVXzQfJVIBWCRp6,https://open.spotify.com/album/0X96HlegVXzQfJVIBWCRp6
1339,single,2GFflENKz28RcMoSuulPZC,https://i.scdn.co/image/ab67616d0000b2738d2cfad007b9431f48aef135,Roses,2015-06-16,1,spotify:album:2GFflENKz28RcMoSuulPZC,https://open.spotify.com/album/2GFflENKz28RcMoSuulPZC
1340,single,6OmDtkp5GXbZig6X9Ko7DM,https://i.scdn.co/image/ab67616d0000b2736382b06979658a68dd868b92,Million Reasons,2016-10-06,1,spotify:album:6OmDtkp5GXbZig6X9Ko7DM,https://open.spotify.com/album/6OmDtkp5GXbZig6X9Ko7DM
1341,single,2OD4hgimOzo9TACvb64y5H,https://i.scdn.co/image/ab67616d0000b2737c08e36d6dce22b7445219ee,Bad Things,2016-10-14,1,spotify:album:2OD4hgimOzo9TACvb64y5H,https://open.spotify.com/album/2OD4hgimOzo9TACvb64y5H
1342,single,1FulpD9JiAPbqP2F31pmUP,https://i.scdn.co/image/ab67616d0000b2739615e35e0e9e4b2c3dccb520,Issues,2017-01-13,1,spotify:album:1FulpD9JiAPbqP2F31pmUP,https://open.spotify.com/album/1FulpD9JiAPbqP2F31pmUP
1343,album,5OZJflQcQCdZLQjtUudCin,https://i.scdn.co/image/8e147b4b424507bb535013f5380e4e0849afb233,BADLANDS (Deluxe),2015-08-28,16,spotify:album:5OZJflQcQCdZLQjtUudCin,https://open.spotify.com/album/5OZJflQcQCdZLQjtUudCin
1344,single,3CXeWGh1nVLjPpLx0dLIAr,https://i.scdn.co/image/ab67616d0000b27372616215eb4c30c5a9af9031,Kings of Summer (feat. Quinn XCII),2016-07-20,2,spotify:album:3CXeWGh1nVLjPpLx0dLIAr,https://open.spotify.com/album/3CXeWGh1nVLjPpLx0dLIAr
1345,album,3lP0Pu6a0jUWGPM83XYPip,https://i.scdn.co/image/ab67616d0000b27321afa60793c7b8b4c4735981,The Hurting,1983-03-07,14,spotify:album:3lP0Pu6a0jUWGPM83XYPip,https://open.spotify.com/album/3lP0Pu6a0jUWGPM83XYPip
1346,album,2lkQd5T32QHDOfFkEIPJKz,https://i.scdn.co/image/ab67616d0000b273d005b5fa12875efb624e8e12,G I R L,2014-03-03,10,spotify:album:2lkQd5T32QHDOfFkEIPJKz,https://open.spotify.com/album/2lkQd5T32QHDOfFkEIPJKz
1347,album,4zLOhyT4XIzyyl7KoSHWcE,https://i.scdn.co/image/6b9c872f64bd32c1ae397f5477e8e8d24ee49e8f,Teenage Dream: The Complete Confection,2012-01-01,19,spotify:album:4zLOhyT4XIzyyl7KoSHWcE,https://open.spotify.com/album/4zLOhyT4XIzyyl7KoSHWcE
1350,album,3vLaOYCNCzngDf8QdBg2V1,https://i.scdn.co/image/ab67616d0000b27375a609817a8b9a5d1ea6911d,Uptown Special,2015-01-12,11,spotify:album:3vLaOYCNCzngDf8QdBg2V1,https://open.spotify.com/album/3vLaOYCNCzngDf8QdBg2V1
1352,album,2rDIivxBafNKpgRqlzIRSb,https://i.scdn.co/image/ab67616d0000b2731ebb976890a5efdc38590079,Sweet Talker (Deluxe Version),2014-10-14,15,spotify:album:2rDIivxBafNKpgRqlzIRSb,https://open.spotify.com/album/2rDIivxBafNKpgRqlzIRSb
1353,album,1CwXS6MAz8Wo7K4TzW9iuR,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,19,spotify:album:1CwXS6MAz8Wo7K4TzW9iuR,https://open.spotify.com/album/1CwXS6MAz8Wo7K4TzW9iuR
1355,album,20lOt6G8MHv8ZO7ViOmiP7,https://i.scdn.co/image/692a6d49f41a76a0dcdd36333017e41c0498f579,Native,2013-01-01,12,spotify:album:20lOt6G8MHv8ZO7ViOmiP7,https://open.spotify.com/album/20lOt6G8MHv8ZO7ViOmiP7
1356,album,6LtzdMGhOCh9s6sssWrpuD,https://i.scdn.co/image/5e4e2c710236c10eb8b5fd961b36141adb90ff1e,V (Asia Tour Edition),2015-05-18,20,spotify:album:6LtzdMGhOCh9s6sssWrpuD,https://open.spotify.com/album/6LtzdMGhOCh9s6sssWrpuD
1361,single,09K53TLaJZ156prccNvwuS,https://i.scdn.co/image/ab67616d0000b2732002a63b1572e5cd031ab78f,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016-04-15,1,spotify:album:09K53TLaJZ156prccNvwuS,https://open.spotify.com/album/09K53TLaJZ156prccNvwuS
1362,album,20jYcJane0oI7VoMNoEOJU,https://i.scdn.co/image/ab67616d0000b273158c72ad0003cb37ca0c9eff,Breakaway,2004,12,spotify:album:20jYcJane0oI7VoMNoEOJU,https://open.spotify.com/album/20jYcJane0oI7VoMNoEOJU
1363,single,3pzQF7YgU1f66pBayA8uHv,https://i.scdn.co/image/ab67616d0000b273752d2becbb91841a31c556b8,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),2010-05-07,1,spotify:album:3pzQF7YgU1f66pBayA8uHv,https://open.spotify.com/album/3pzQF7YgU1f66pBayA8uHv
1364,single,1E8pqXmmxlhn8soDCXabfF,https://i.scdn.co/image/ab67616d0000b27309f6f5f4e544e124c496d32b,Songs and Story: Tangled,2011-10-18,4,spotify:album:1E8pqXmmxlhn8soDCXabfF,https://open.spotify.com/album/1E8pqXmmxlhn8soDCXabfF
1368,album,40GMAhriYJRO1rsY4YdrZb,https://i.scdn.co/image/ca02625b4130d1ed5b7eaff215ab54c42db0c14a,Views,2016-05-06,20,spotify:album:40GMAhriYJRO1rsY4YdrZb,https://open.spotify.com/album/40GMAhriYJRO1rsY4YdrZb
1370,album,0kjXSwSLVipUi4lSEeF0yl,https://i.scdn.co/image/ab67616d0000b2734566e671e5c947cba3a38436,All The Little Lights,2012,12,spotify:album:0kjXSwSLVipUi4lSEeF0yl,https://open.spotify.com/album/0kjXSwSLVipUi4lSEeF0yl
1371,album,08jWgM4vSkTose4blKBWov,https://i.scdn.co/image/47df1c7008331fa8460d536067fa95de752b1d29,In The Lonely Hour,2014-01-01,10,spotify:album:08jWgM4vSkTose4blKBWov,https://open.spotify.com/album/08jWgM4vSkTose4blKBWov
1372,album,12gXA8pXYzj9bycyyKSGAa,https://i.scdn.co/image/ab67616d0000b273e26f66c2336be18053eea6ae,Meet The Vamps,2014-01-01,15,spotify:album:12gXA8pXYzj9bycyyKSGAa,https://open.spotify.com/album/12gXA8pXYzj9bycyyKSGAa
1374,album,7cVXH4slEYzGjDh498OFyL,https://i.scdn.co/image/ab67616d0000b27332e7ffa3435fe9c5faae5dd8,Me 4 U,2015-10-16,14,spotify:album:7cVXH4slEYzGjDh498OFyL,https://open.spotify.com/album/7cVXH4slEYzGjDh498OFyL
